LLD_0,LLD_1,LLD_2,LLD_3,LLD_4,LLD_5,LLD_6,LLD_7,LLD_8,LLD_9,LLD_10,LLD_11,LLD_12,LLD_13,LLD_14,LLD_15,LLD_16,LLD_17,LLD_18,LLD_19,LLD_20,LLD_21,LLD_22,LLD_23,LLD_24,LLD_25,LLD_26,LLD_27,LLD_28,LLD_29,LLD_30,LLD_31,LLD_32,LLD_33,LLD_34,LLD_35,LLD_36,LLD_37,LLD_38,LLD_39,LLD_40,LLD_41,LLD_42,LLD_43,LLD_44,LLD_45,LLD_46,LLD_47,LLD_48,LLD_49,LLD_50,LLD_51,LLD_52,LLD_53,LLD_54,LLD_55,LLD_56,LLD_57,LLD_58,LLD_59,LLD_60,LLD_61,LLD_62,LLD_63,LLD_64
0.0,0.0008971039205789566,2.4158241748809814,0.5,0.9349594,0.11129781603813171,0.28164440393447876,0.7325655221939087,0.2693897485733032,0.4124429,0.6756098,0.09465492516756058,2.263471,2.155147,0.6186423897743225,1.233725,3.68824,0.1438461,0.41,0.03,0.1255473,0.3414634,0.1707317,0.05691057,0.01694636046886444,0.4367347,0.543549656867981,0.004773554,-2.137860059738159,1.205352,0.05850997,-0.2938892,0.06497716,6.5213,0.1707317,0.5569106,0.7017734,0.9881270527839661,1.450315,0.2754195,0.419297456741333,0.6553547978401184,0.3575748,5.739414,5.381839,1.043946,2.621368,14.041252136230469,0.1516667,0.47,0.03,0.17180241644382477,0.15276077389717102,0.04471545,0.01626016,0.008130081,0.4530612,0.5787621736526489,0.02521452,-2.019045,1.139031,0.1545075,-0.07260817289352417,0.007241847,0.1822817
0.0,0.001102249138057232,0.0013166144490242004,0.0,0.0,0.00012187357060611248,0.0008090084884315729,-0.00010778289288282394,2.202950417995453e-05,0.0,0.0,-3.1931325793266296e-05,0.0,0.0,-0.001039174385368824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008903509005904198,0.0,-0.00014362111687660217,0.0,0.003010596614331007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038993358612060547,0.0,0.0,0.0006949026137590408,4.129856824874878e-05,0.0,0.0,0.0,0.0,0.0,0.13843002915382385,0.0,0.0,0.0,-0.0010008588433265686,-0.002399574965238571,0.0,0.0,0.0,0.0,-0.00013558799400925636,0.0,0.0,0.0,0.0,-0.0004954561591148376,0.0,0.0
0.0,0.0011392789892852306,0.0015090759843587875,0.0,0.0,6.128894165158272e-05,0.00023627583868801594,-0.00020441412925720215,0.0007133800536394119,0.0,0.0,0.0001480504870414734,0.0,0.0,-0.0006456570699810982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008995803073048592,0.0,-4.497915506362915e-05,0.0,0.0012992587871849537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.260963320732117e-05,0.0,0.0,0.00011145975440740585,-8.560903370380402e-05,0.0,0.0,0.0,0.0,0.0,0.11464085429906845,0.0,0.0,0.0,0.00028278050012886524,-0.00015875045210123062,0.0,0.0,0.0,0.0,-5.470355972647667e-05,0.0,0.0,0.0,0.0,-0.0002060960978269577,0.0,0.0
0.0,0.001214579213410616,0.0013314280658960342,0.0,0.0,7.825251668691635e-05,2.2662337869405746e-05,-0.0001980457454919815,0.000693032518029213,0.0,0.0,0.00012394413352012634,0.0,0.0,-0.00012831762433052063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005951346829533577,0.0,2.506747841835022e-05,0.0,0.00017737597227096558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001476239413022995,0.0,0.0,0.00023019686341285706,0.0004166252911090851,0.0,0.0,0.0,0.0,0.0,0.09086642414331436,0.0,0.0,0.0,7.75693915784359e-05,-0.00031492579728364944,0.0,0.0,0.0,0.0,-5.152774974703789e-05,0.0,0.0,0.0,0.0,-2.9530376195907593e-05,0.0,0.0
0.0,0.0012487559579312801,0.0006443765014410019,0.0,0.0,0.00012607756070792675,7.790210656821728e-05,-0.00012618955224752426,0.00036711618304252625,0.0,0.0,5.429983139038086e-05,0.0,0.0,6.845220923423767e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001743817701935768,0.0,0.00020343437790870667,0.0,0.00013759639114141464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019672326743602753,0.0,0.0,2.309214323759079e-06,5.809776484966278e-05,0.0,0.0,0.0,0.0,0.0,0.06500674039125443,0.0,0.0,0.0,-5.410867743194103e-05,-0.0003694109618663788,0.0,0.0,0.0,0.0,8.136546239256859e-05,0.0,0.0,0.0,0.0,0.00017172470688819885,0.0,0.0
0.0,0.0012449710629880428,0.0004902686923742294,0.0,0.0,7.226387970149517e-05,3.234017640352249e-05,-0.00012491736561059952,0.00012491457164287567,0.0,0.0,7.148273289203644e-05,0.0,0.0,2.7502886950969696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016728509217500687,0.0,0.00020483694970607758,0.0,0.0004311199299991131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014703348278999329,0.0,0.0,-9.748619049787521e-06,0.0002993810921907425,0.0,0.0,0.0,0.0,0.0,0.045844800770282745,0.0,0.0,0.0,-3.09147872030735e-05,-0.0003652293235063553,0.0,0.0,0.0,0.0,8.180225268006325e-05,0.0,0.0,0.0,0.0,-0.00012573972344398499,0.0,0.0
0.0,0.0012300708331167698,0.0005174819380044937,0.0,0.0,8.40404536575079e-05,1.9115395843982697e-06,-0.0001322505995631218,3.192387521266937e-05,0.0,0.0,0.00010840781033039093,0.0,0.0,1.9037164747714996e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038567371666431427,0.0,0.00016294419765472412,0.0,0.0004910877905786037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011488236486911774,0.0,0.0,7.653143256902695e-05,0.0004981681704521179,0.0,0.0,0.0,0.0,0.0,0.033895380795001984,0.0,0.0,0.0,-3.5475241020321846e-05,-0.00039939070120453835,0.0,0.0,0.0,0.0,7.784971967339516e-05,0.0,0.0,0.0,0.0,-0.00012400373816490173,0.0,0.0
0.0,0.0012197052128612995,0.0005355235189199448,0.0,0.0,0.00010848976671695709,-6.128102540969849e-06,-0.0001428714022040367,5.600973963737488e-06,0.0,0.0,0.00012564659118652344,0.0,0.0,2.845190465450287e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000507810153067112,0.0,0.00011591985821723938,0.0,0.0004185698926448822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010434538125991821,0.0,0.0,7.092161104083061e-05,0.0004906058311462402,0.0,0.0,0.0,0.0,0.0,0.02678120881319046,0.0,0.0,0.0,-2.597481943666935e-05,-0.0003756103105843067,0.0,0.0,0.0,0.0,7.85081647336483e-05,0.0,0.0,0.0,0.0,-9.670108556747437e-05,0.0,0.0
0.0,0.0012170551344752312,0.0005370527505874634,0.0,0.0,0.00012486614286899567,-8.509727194905281e-06,-0.00015493761748075485,-2.8517097234725952e-06,0.0,0.0,0.00012496672570705414,0.0,0.0,-6.700865924358368e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005712443962693214,0.0,7.611513137817383e-05,0.0,0.00034710299223661423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010086782276630402,0.0,0.0,2.6627443730831146e-05,0.00042096711695194244,0.0,0.0,0.0,0.0,0.0,0.022578038275241852,0.0,0.0,0.0,-1.1560041457414627e-05,-0.000336233526468277,0.0,0.0,0.0,0.0,7.567042484879494e-05,0.0,0.0,0.0,0.0,-7.288902997970581e-05,0.0,0.0
0.0,0.0012196660973131657,0.0005356278270483017,0.0,0.0,0.00013350811786949635,-1.1922325938940048e-05,-0.00016489718109369278,-6.977468729019165e-06,0.0,0.0,0.00011738203465938568,0.0,0.0,-7.231719791889191e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006034485995769501,0.0,4.892610013484955e-05,0.0,0.00031004007905721664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.841844439506531e-05,0.0,0.0,-9.80868935585022e-06,0.00037088245153427124,0.0,0.0,0.0,0.0,0.0,0.020214028656482697,0.0,0.0,0.0,-1.201871782541275e-06,-0.00031227245926856995,0.0,0.0,0.0,0.0,6.99819065630436e-05,0.0,0.0,0.0,0.0,-5.8729201555252075e-05,0.0,0.0
