LLD_0,LLD_1,LLD_2,LLD_3,LLD_4,LLD_5,LLD_6,LLD_7,LLD_8,LLD_9,LLD_10,LLD_11,LLD_12,LLD_13,LLD_14,LLD_15,LLD_16,LLD_17,LLD_18,LLD_19,LLD_20,LLD_21,LLD_22,LLD_23,LLD_24,LLD_25,LLD_26,LLD_27,LLD_28,LLD_29,LLD_30,LLD_31,LLD_32,LLD_33,LLD_34,LLD_35,LLD_36,LLD_37,LLD_38,LLD_39,LLD_40,LLD_41,LLD_42,LLD_43,LLD_44,LLD_45,LLD_46,LLD_47,LLD_48,LLD_49,LLD_50,LLD_51,LLD_52,LLD_53,LLD_54,LLD_55,LLD_56,LLD_57,LLD_58,LLD_59,LLD_60,LLD_61,LLD_62,LLD_63,LLD_64
0.0,0.0008971039205789566,0.7658072113990784,0.9209486,0.1027668,0.10342679917812347,0.1513054370880127,0.28678444027900696,0.09686513245105743,0.116216,0.2109004,0.09092243015766144,0.7977529,0.7009875,0.1724468171596527,1.133075,3.786759,0.151875,0.58,0.03,0.1542003,0.3754941,0.1581028,0.02766798,0.016570763662457466,0.4285714,0.530047595500946,0.000479107,-2.059197425842285,0.8340804,0.4848181,-0.5310636,0.1173484,3.891016,0.9169961,0.5928854,0.8576348,0.9903880953788757,1.333526,0.1306372,0.3451879918575287,0.4985569715499878,0.5643907,4.257748,3.693357,0.7393419,2.636866,12.89478588104248,0.15125,0.73,0.03,0.21112795174121857,0.15940983593463898,0.06719368,0.03557312,0.01976285,0.4246032,0.5705534815788269,0.01355363,-1.795257,0.7027642,0.2501388,-0.06744011491537094,-0.09112605,0.04880287
0.0,0.001102249138057232,0.005209159106016159,0.0,0.0,-0.00023749331012368202,-8.807354606688023e-05,-0.0002734055742621422,0.001178121194243431,0.0,0.0,8.401833474636078e-05,0.0,0.0,-0.0019443174824118614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008923662826418877,0.0,-5.363300442695618e-05,0.0,0.0031416956335306168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031633488833904266,0.0,0.0,0.0001312755048274994,0.0001509450376033783,0.0,0.0,0.0,0.0,0.0,0.1311313509941101,0.0,0.0,0.0,-0.0009010529611259699,-0.0023920750245451927,0.0,0.0,0.0,0.0,-0.00012370385229587555,0.0,0.0,0.0,0.0,0.00033587776124477386,0.0,0.0
0.0,0.0011392789892852306,0.0025226306170225143,0.0,0.0,-0.0004016272723674774,0.0001814241986721754,-0.0003818897530436516,0.0011319126933813095,0.0,0.0,0.00012818723917007446,0.0,0.0,-0.0013543544337153435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008916305378079414,0.0,-2.5199726223945618e-05,0.0,0.0011961273849010468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014845840632915497,0.0,0.0,0.00029618851840496063,8.360296487808228e-05,0.0,0.0,0.0,0.0,0.0,0.1118900254368782,0.0,0.0,0.0,0.00011733314022421837,-0.00017938297241926193,0.0,0.0,0.0,0.0,-3.7390273064374924e-05,0.0,0.0,0.0,0.0,-0.00034416094422340393,0.0,0.0
0.0,0.001214579213410616,0.0010288804769515991,0.0,0.0,-5.7803234085440636e-05,7.089506834745407e-05,-0.0003080395981669426,0.000826030969619751,0.0,0.0,7.67633318901062e-05,0.0,0.0,-0.0007526911795139313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005893511697649956,0.0,4.2743980884552e-05,0.0,2.9348768293857574e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017047487199306488,0.0,0.0,0.00022156164050102234,0.00029817596077919006,0.0,0.0,0.0,0.0,0.0,0.08682597428560257,0.0,0.0,0.0,0.00010570674203336239,-0.0003255493938922882,0.0,0.0,0.0,0.0,-2.6603229343891144e-06,0.0,0.0,0.0,0.0,-0.00036878325045108795,0.0,0.0
0.0,0.0012487559579312801,0.0007331687957048416,0.0,0.0,-3.228522837162018e-05,-3.8372818380594254e-05,-0.00019829068332910538,0.00034559331834316254,0.0,0.0,1.6046687960624695e-05,0.0,0.0,-0.0003104815259575844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017143134027719498,0.0,1.9351020455360413e-05,0.0,2.974318340420723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016152486205101013,0.0,0.0,-9.033828973770142e-07,0.00023402832448482513,0.0,0.0,0.0,0.0,0.0,0.06233758479356766,0.0,0.0,0.0,-7.107225246727467e-05,-0.00036781933158636093,0.0,0.0,0.0,0.0,3.613391891121864e-05,0.0,0.0,0.0,0.0,-0.000171734020113945,0.0,0.0
0.0,0.0012449710629880428,0.0006816685199737549,0.0,0.0,-1.2133270502090454e-05,-5.567888729274273e-05,-0.00016319472342729568,9.982846677303314e-05,0.0,0.0,6.131641566753387e-05,0.0,0.0,-8.70944932103157e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016862433403730392,0.0,3.7359073758125305e-05,0.0,0.0003517456352710724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001196935772895813,0.0,0.0,-2.5257468223571777e-06,0.00032377056777477264,0.0,0.0,0.0,0.0,0.0,0.044388867914676666,0.0,0.0,0.0,-4.049157723784447e-05,-0.00036474503576755524,0.0,0.0,0.0,0.0,4.371488466858864e-05,0.0,0.0,0.0,0.0,-0.00010481849312782288,0.0,0.0
0.0,0.0012300708331167698,0.0006248615682125092,0.0,0.0,2.540554851293564e-05,-4.112813621759415e-05,-0.00016394536942243576,3.11192125082016e-05,0.0,0.0,0.0001133400946855545,0.0,0.0,-1.3603828847408295e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003863014280796051,0.0,3.939308226108551e-05,0.0,0.0004437798634171486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.633786976337433e-05,0.0,0.0,5.830079317092896e-07,0.0003693047910928726,0.0,0.0,0.0,0.0,0.0,0.03319240361452103,0.0,0.0,0.0,-7.646158337593079e-06,-0.00039533618837594986,0.0,0.0,0.0,0.0,5.365489050745964e-05,0.0,0.0,0.0,0.0,-8.52346420288086e-05,0.0,0.0
0.0,0.0012197052128612995,0.0005835536867380142,0.0,0.0,6.322027184069157e-05,-3.6398181691765785e-05,-0.00017547141760587692,1.5655532479286194e-05,0.0,0.0,0.00013366900384426117,0.0,0.0,-3.3425167202949524e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005081640556454659,0.0,2.637133002281189e-05,0.0,0.00040225032716989517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.715875446796417e-05,0.0,0.0,-1.2208707630634308e-05,0.0003814045339822769,0.0,0.0,0.0,0.0,0.0,0.02641383558511734,0.0,0.0,0.0,9.462470188736916e-06,-0.00037156231701374054,0.0,0.0,0.0,0.0,6.07944093644619e-05,0.0,0.0,0.0,0.0,-7.102265954017639e-05,0.0,0.0
0.0,0.0012170551344752312,0.0005659833550453186,0.0,0.0,9.352643974125385e-05,-3.99341806769371e-05,-0.00018475111573934555,8.596107363700867e-06,0.0,0.0,0.00013093650341033936,0.0,0.0,-6.272457540035248e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005714800208806992,0.0,1.3310462236404419e-05,0.0,0.0003547677770256996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.283369243144989e-05,0.0,0.0,-2.599041908979416e-05,0.0003777574747800827,0.0,0.0,0.0,0.0,0.0,0.022351987659931183,0.0,0.0,0.0,1.5429919585585594e-05,-0.000333977397531271,0.0,0.0,0.0,0.0,6.184307858347893e-05,0.0,0.0,0.0,0.0,-6.084144115447998e-05,0.0,0.0
0.0,0.0012196660973131657,0.0005588158965110779,0.0,0.0,0.00011307839304208755,-4.4223619624972343e-05,-0.00018848944455385208,2.9783695936203003e-06,0.0,0.0,0.00012039951980113983,0.0,0.0,-5.5069103837013245e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006036302074790001,0.0,5.856156349182129e-06,0.0,0.00033205561339855194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.069910109043121e-05,0.0,0.0,-3.608688712120056e-05,0.0003694407641887665,0.0,0.0,0.0,0.0,0.0,0.020051784813404083,0.0,0.0,0.0,1.5764497220516205e-05,-0.000311161857098341,0.0,0.0,0.0,0.0,5.889451131224632e-05,0.0,0.0,0.0,0.0,-5.395524203777313e-05,0.0,0.0
