LLD_0,LLD_1,LLD_2,LLD_3,LLD_4,LLD_5,LLD_6,LLD_7,LLD_8,LLD_9,LLD_10,LLD_11,LLD_12,LLD_13,LLD_14,LLD_15,LLD_16,LLD_17,LLD_18,LLD_19,LLD_20,LLD_21,LLD_22,LLD_23,LLD_24,LLD_25,LLD_26,LLD_27,LLD_28,LLD_29,LLD_30,LLD_31,LLD_32,LLD_33,LLD_34,LLD_35,LLD_36,LLD_37,LLD_38,LLD_39,LLD_40,LLD_41,LLD_42,LLD_43,LLD_44,LLD_45,LLD_46,LLD_47,LLD_48,LLD_49,LLD_50,LLD_51,LLD_52,LLD_53,LLD_54,LLD_55,LLD_56,LLD_57,LLD_58,LLD_59,LLD_60,LLD_61,LLD_62,LLD_63,LLD_64
0.0,0.0008971039205789566,0.8827676177024841,0.8090615,0.8673139,0.1030997633934021,0.13627618551254272,0.25645238161087036,0.06982637941837311,0.1066906,0.1759249,0.09700634330511093,0.8474649,0.729553,0.1537221521139145,2.017219,8.253817,0.1807143,0.66,0.03,0.1808103,0.1779935,0.05177994,0.01294498,0.01147671602666378,0.4448052,0.5333042144775391,0.001092612,-2.1588082313537598,1.565784,-0.3374991,-0.2949562,0.1395314,4.825972,0.1650485,0.8446602,0.8368135,0.9880813956260681,1.103776,0.1401567,0.19990994036197662,0.372211217880249,0.6295748,4.671297,4.041722,0.6638148,3.958268,20.97393226623535,0.2336363,0.95,0.03,0.253445565700531,0.1092555820941925,0.02588997,0.01941748,0.006472492,0.5389611,0.5572823286056519,0.02688164,-1.986242,1.305997,-0.06040618,-0.1126086413860321,0.08461945,0.04241753
0.0,0.001102249138057232,0.005561353638768196,0.0,0.0,-0.00023549608886241913,-0.00012393365614116192,-0.00025362614542245865,0.0013440493494272232,0.0,0.0,-8.372031152248383e-05,0.0,0.0,-0.002000986598432064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009196894243359566,0.0,-8.462928235530853e-05,0.0,0.0030038729310035706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039120763540267944,0.0,0.0,0.00017455359920859337,0.0006525013595819473,0.0,0.0,0.0,0.0,0.0,0.246207594871521,0.0,0.0,0.0,-0.000541437417268753,-0.002353222109377384,0.0,0.0,0.0,0.0,-8.701067417860031e-05,0.0,0.0,0.0,0.0,0.00029118359088897705,0.0,0.0
0.0,0.0011392789892852306,0.0026622582226991653,0.0,0.0,-0.0004191489424556494,0.0001513957977294922,-0.0003967219963669777,0.0011912714689970016,0.0,0.0,0.00015945546329021454,0.0,0.0,-0.0013998793438076973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007837843149900436,0.0,-2.993643283843994e-05,0.0,0.0012965253554284573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.100775837898254e-05,0.0,0.0,-1.5331432223320007e-05,0.00010810233652591705,0.0,0.0,0.0,0.0,0.0,0.07815281301736832,0.0,0.0,0.0,-0.0001772022806107998,-6.424542516469955e-05,0.0,0.0,0.0,0.0,-1.201266422867775e-05,0.0,0.0,0.0,0.0,0.0001942664384841919,0.0,0.0
0.0,0.001214579213410616,0.0010908786207437515,0.0,0.0,-6.23858068138361e-05,7.627601735293865e-05,-0.0003154361620545387,0.0008494146168231964,0.0,0.0,0.0001573655754327774,0.0,0.0,-0.0007856199517846107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005109701305627823,0.0,3.851205110549927e-05,0.0,0.00021035876125097275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014716573059558868,0.0,0.0,0.0001412574201822281,0.00020858831703662872,0.0,0.0,0.0,0.0,0.0,0.05497429519891739,0.0,0.0,0.0,0.00012027774937450886,-0.0002548610791563988,0.0,0.0,0.0,0.0,7.439637556672096e-05,0.0,0.0,0.0,0.0,0.0002407710999250412,0.0,0.0
0.0,0.0012487559579312801,0.0007527079433202744,0.0,0.0,-3.659515641629696e-05,-5.410914309322834e-05,-0.00020425301045179367,0.00034386105835437775,0.0,0.0,8.453242480754852e-05,0.0,0.0,-0.00032636430114507675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013141054660081863,0.0,6.337463855743408e-05,0.0,0.00016933586448431015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001974441111087799,0.0,0.0,4.2975880205631256e-05,0.00035207532346248627,0.0,0.0,0.0,0.0,0.0,0.04364661127328873,0.0,0.0,0.0,-8.19740816950798e-05,-0.0003753276541829109,0.0,0.0,0.0,0.0,-3.687990829348564e-05,0.0,0.0,0.0,0.0,0.00037020817399024963,0.0,0.0
0.0,0.0012449710629880428,0.0006859917193651199,0.0,0.0,-1.4408491551876068e-05,-6.799516268074512e-05,-0.00016674306243658066,9.694322943687439e-05,0.0,0.0,7.936358451843262e-05,0.0,0.0,-9.30149108171463e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018679071217775345,0.0,7.748417556285858e-05,0.0,0.00045570358633995056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014758482575416565,0.0,0.0,4.960782825946808e-05,0.00035338476300239563,0.0,0.0,0.0,0.0,0.0,0.03411979228258133,0.0,0.0,0.0,-4.5788008719682693e-05,-0.00036615505814552307,0.0,0.0,0.0,0.0,-1.7679762095212936e-05,0.0,0.0,0.0,0.0,-8.475035429000854e-05,0.0,0.0
0.0,0.0012300708331167698,0.0006250869482755661,0.0,0.0,2.383650280535221e-05,-4.707369953393936e-05,-0.00016665365546941757,3.1536445021629333e-05,0.0,0.0,0.00010400451719760895,0.0,0.0,-1.5319325029850006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039481837302446365,0.0,6.899982690811157e-05,0.0,0.0005061943084001541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011525116860866547,0.0,0.0,-9.67876985669136e-05,0.00027982890605926514,0.0,0.0,0.0,0.0,0.0,0.026545651257038116,0.0,0.0,0.0,3.0963681638240814e-05,-0.0004238104447722435,0.0,0.0,0.0,0.0,1.4714431017637253e-05,0.0,0.0,0.0,0.0,-0.00011475011706352234,0.0,0.0
0.0,0.0012197052128612995,0.0005829297006130219,0.0,0.0,6.200186908245087e-05,-4.021194763481617e-05,-0.00017798878252506256,1.7486512660980225e-05,0.0,0.0,0.0001188032329082489,0.0,0.0,-3.6517158150672913e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005129268392920494,0.0,4.782341420650482e-05,0.0,0.000424705445766449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010470300912857056,0.0,0.0,-0.0001322696916759014,0.00030313991010189056,0.0,0.0,0.0,0.0,0.0,0.021470315754413605,0.0,0.0,0.0,5.5732205510139465e-05,-0.0004004156216979027,0.0,0.0,0.0,0.0,3.231177106499672e-05,0.0,0.0,0.0,0.0,-9.483471512794495e-05,0.0,0.0
0.0,0.0012170551344752312,0.0005653016269207001,0.0,0.0,9.267986752092838e-05,-4.3629901483654976e-05,-0.0001869499683380127,1.0486692190170288e-05,0.0,0.0,0.00011990778148174286,0.0,0.0,-6.192363798618317e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005747443065047264,0.0,2.835690975189209e-05,0.0,0.0003463439643383026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010123848915100098,0.0,0.0,-0.00010275933891534805,0.00034738145768642426,0.0,0.0,0.0,0.0,0.0,0.01865539699792862,0.0,0.0,0.0,5.020131357014179e-05,-0.0003500133752822876,0.0,0.0,0.0,0.0,3.9632897824048996e-05,0.0,0.0,0.0,0.0,-7.219798862934113e-05,0.0,0.0
0.0,0.0012196660973131657,0.0005582664161920547,0.0,0.0,0.00011252425611019135,-4.791724495589733e-05,-0.00019019562751054764,4.557892680168152e-06,0.0,0.0,0.00011481530964374542,0.0,0.0,-5.357898771762848e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006060972809791565,0.0,1.6177073121070862e-05,0.0,0.0003050984814763069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.87667590379715e-05,0.0,0.0,-7.387995719909668e-05,0.0003693569451570511,0.0,0.0,0.0,0.0,0.0,0.01745123416185379,0.0,0.0,0.0,3.754487261176109e-05,-0.00031898077577352524,0.0,0.0,0.0,0.0,4.1091348975896835e-05,0.0,0.0,0.0,0.0,-5.819275975227356e-05,0.0,0.0
