LLD_0,LLD_1,LLD_2,LLD_3,LLD_4,LLD_5,LLD_6,LLD_7,LLD_8,LLD_9,LLD_10,LLD_11,LLD_12,LLD_13,LLD_14,LLD_15,LLD_16,LLD_17,LLD_18,LLD_19,LLD_20,LLD_21,LLD_22,LLD_23,LLD_24,LLD_25,LLD_26,LLD_27,LLD_28,LLD_29,LLD_30,LLD_31,LLD_32,LLD_33,LLD_34,LLD_35,LLD_36,LLD_37,LLD_38,LLD_39,LLD_40,LLD_41,LLD_42,LLD_43,LLD_44,LLD_45,LLD_46,LLD_47,LLD_48,LLD_49,LLD_50,LLD_51,LLD_52,LLD_53,LLD_54,LLD_55,LLD_56,LLD_57,LLD_58,LLD_59,LLD_60,LLD_61,LLD_62,LLD_63,LLD_64
0.0,0.0008971039205789566,0.7820845246315002,0.7786561,0.9565217,0.11404360830783844,0.19748428463935852,0.3619196116924286,0.022617783397436142,0.122818,0.1479399,0.09925507754087448,0.9292712,0.742362,0.18941658735275269,1.405491,4.17492,0.1386667,0.75,0.03,0.1694645,0.3517787,0.1581028,0.06719368,0.019870668649673462,0.4325397,0.5317609906196594,0.00120704,-1.8692626953125,0.4680654,0.2602487,-0.06107427,-0.07354712,1.424093,0.7351779,0.8260869,0.8731967,0.9920560121536255,1.18324,0.1233127,0.24321407079696655,0.39923202991485596,0.5058829,1.880617,1.374734,0.2864569,0.7776497,7.674888610839844,0.1626667,0.9899999,0.03,0.2282446026802063,0.4712415635585785,0.229249,0.06719368,0.02766798,0.5277778,0.5505492091178894,0.01058578,-1.353498,0.2029289,0.1712023,0.004954501986503601,-0.1069101,0.05828761
0.0,0.001102249138057232,0.005263596773147583,0.0,0.0,0.000803639879450202,0.00015155901201069355,-0.00029464904218912125,0.001614440232515335,0.0,0.0,0.0001722816377878189,0.0,0.0,-0.0018969625234603882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000874658115208149,0.0,-7.06743448972702e-05,0.0,0.003766563255339861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024786777794361115,0.0,0.0,-0.00021317368373274803,0.00039042718708515167,0.0,0.0,0.0,0.0,0.0,0.05899716168642044,0.0,0.0,0.0,-0.0007903533987700939,-0.0006711632013320923,0.0,0.0,0.0,0.0,-5.93685545027256e-05,0.0,0.0,0.0,0.0,-6.613880395889282e-05,0.0,0.0
0.0,0.0011392789892852306,0.0025436002761125565,0.0,0.0,0.00031910091638565063,0.00023505976423621178,-0.00034526921808719635,0.0012877006083726883,0.0,0.0,0.00011518038809299469,0.0,0.0,-0.0013156132772564888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00096148531883955,0.0,-2.7690082788467407e-05,0.0,0.0003512832336127758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019960291683673859,0.0,0.0,0.0001913001760840416,0.00013234280049800873,0.0,0.0,0.0,0.0,0.0,0.049137093126773834,0.0,0.0,0.0,1.4652963727712631e-05,-0.001969497185200453,0.0,0.0,0.0,0.0,-4.968605935573578e-07,0.0,0.0,0.0,0.0,-0.0004655681550502777,0.0,0.0
0.0,0.001214579213410616,0.0010377075523138046,0.0,0.0,0.0001721419394016266,5.384208634495735e-05,-0.0002894122153520584,0.0008910428732633591,0.0,0.0,0.00026413798332214355,0.0,0.0,-0.0007239161059260368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006401250138878822,0.0,4.051998257637024e-05,0.0,-0.00031169038265943527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018729083240032196,0.0,0.0,0.00016495073214173317,0.0002284552901983261,0.0,0.0,0.0,0.0,0.0,0.04164434224367142,0.0,0.0,0.0,0.00011410750448703766,-0.001189330592751503,0.0,0.0,0.0,0.0,0.00011253496631979942,0.0,0.0,0.0,0.0,-0.00042416155338287354,0.0,0.0
0.0,0.0012487559579312801,0.0007360316812992096,0.0,0.0,0.00029293843545019627,8.297618478536606e-06,-0.00018388405442237854,0.0003414526581764221,0.0,0.0,0.00025564245879650116,0.0,0.0,-0.00029658060520887375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019735191017389297,0.0,4.248321056365967e-05,0.0,-0.00010232208296656609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013557635247707367,0.0,0.0,1.5418976545333862e-05,0.00032782740890979767,0.0,0.0,0.0,0.0,0.0,0.03713906556367874,0.0,0.0,0.0,-7.653841748833656e-05,-0.0001462767831981182,0.0,0.0,0.0,0.0,-7.386365905404091e-05,0.0,0.0,0.0,0.0,-0.00037001632153987885,0.0,0.0
0.0,0.0012449710629880428,0.0006823725998401642,0.0,0.0,0.00016454304568469524,-2.004881389439106e-05,-0.00015477556735277176,9.231828153133392e-05,0.0,0.0,0.00011981464922428131,0.0,0.0,-8.19619745016098e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001568598672747612,0.0,5.844980478286743e-05,0.0,0.00024687405675649643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.946897625923157e-05,0.0,0.0,2.672523260116577e-05,0.00034602172672748566,0.0,0.0,0.0,0.0,0.0,0.03058052808046341,0.0,0.0,0.0,-4.336191341280937e-05,-0.00021728314459323883,0.0,0.0,0.0,0.0,-4.8751477152109146e-05,0.0,0.0,0.0,0.0,-9.411200881004333e-05,0.0,0.0
0.0,0.0012300708331167698,0.0006249360740184784,0.0,0.0,0.00015118764713406563,-2.392544411122799e-05,-0.0001574438065290451,3.246963024139404e-05,0.0,0.0,6.680749356746674e-05,0.0,0.0,-1.214444637298584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038078799843788147,0.0,5.4955482482910156e-05,0.0,0.0003787800669670105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.257292211055756e-05,0.0,0.0,-7.663154974579811e-05,0.00029718875885009766,0.0,0.0,0.0,0.0,0.0,0.024876423180103302,0.0,0.0,0.0,6.693415343761444e-06,-9.306799620389938e-05,0.0,0.0,0.0,0.0,-4.962552338838577e-06,0.0,0.0,0.0,0.0,-6.612762808799744e-05,0.0,0.0
0.0,0.0012197052128612995,0.0005834829062223434,0.0,0.0,0.00016113813035190105,-2.4999957531690598e-05,-0.00016933400183916092,2.0774081349372864e-05,0.0,0.0,6.841123104095459e-05,0.0,0.0,-3.125518560409546e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005050776526331902,0.0,3.7649646401405334e-05,0.0,0.00039212219417095184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.433630526065826e-05,0.0,0.0,-0.00010350532829761505,0.0003186166286468506,0.0,0.0,0.0,0.0,0.0,0.020746655762195587,0.0,0.0,0.0,2.696947194635868e-05,-9.486125782132149e-05,0.0,0.0,0.0,0.0,1.793680712580681e-05,0.0,0.0,0.0,0.0,-5.852431058883667e-05,0.0,0.0
0.0,0.0012170551344752312,0.0005658920854330063,0.0,0.0,0.00016147061251103878,-2.8630252927541733e-05,-0.00017936155200004578,1.3826414942741394e-05,0.0,0.0,8.365698158740997e-05,0.0,0.0,-6.367452442646027e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005693705752491951,0.0,2.1222978830337524e-05,0.0,0.00039138179272413254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.938353180885315e-05,0.0,0.0,-8.407840505242348e-05,0.00035330653190612793,0.0,0.0,0.0,0.0,0.0,0.018195010721683502,0.0,0.0,0.0,2.8640031814575195e-05,-0.00017761532217264175,0.0,0.0,0.0,0.0,2.843094989657402e-05,0.0,0.0,0.0,0.0,-5.56260347366333e-05,0.0,0.0
0.0,0.0012196660973131657,0.0005587413907051086,0.0,0.0,0.00015741237439215183,-3.279442898929119e-05,-0.0001842966303229332,7.322058081626892e-06,0.0,0.0,9.671784937381744e-05,0.0,0.0,-5.6568533182144165e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006020376458764076,0.0,1.1282041668891907e-05,0.0,0.0003962218761444092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.748177111148834e-05,0.0,0.0,-6.477441638708115e-05,0.000369219109416008,0.0,0.0,0.0,0.0,0.0,0.016823716461658478,0.0,0.0,0.0,2.4048611521720886e-05,-0.00023265834897756577,0.0,0.0,0.0,0.0,3.211619332432747e-05,0.0,0.0,0.0,0.0,-5.23887574672699e-05,0.0,0.0
