LLD_0,LLD_1,LLD_2,LLD_3,LLD_4,LLD_5,LLD_6,LLD_7,LLD_8,LLD_9,LLD_10,LLD_11,LLD_12,LLD_13,LLD_14,LLD_15,LLD_16,LLD_17,LLD_18,LLD_19,LLD_20,LLD_21,LLD_22,LLD_23,LLD_24,LLD_25,LLD_26,LLD_27,LLD_28,LLD_29,LLD_30,LLD_31,LLD_32,LLD_33,LLD_34,LLD_35,LLD_36,LLD_37,LLD_38,LLD_39,LLD_40,LLD_41,LLD_42,LLD_43,LLD_44,LLD_45,LLD_46,LLD_47,LLD_48,LLD_49,LLD_50,LLD_51,LLD_52,LLD_53,LLD_54,LLD_55,LLD_56,LLD_57,LLD_58,LLD_59,LLD_60,LLD_61,LLD_62,LLD_63,LLD_64
0.0,0.0008971039205789566,3.076064109802246,0.5751073,0.9270386,0.12129098176956177,0.46628624200820923,1.1322104930877686,0.24996691942214966,0.5325341,0.7759433,0.09388880431652069,3.140105,2.896352,0.753322422504425,1.33296,4.218485,0.195,0.57,0.07,0.1581139,0.4291846,0.1630901,0.06866953,0.02487006038427353,0.4784483,0.5311605334281921,0.008138803,-1.9282569885253906,0.7064841,0.106758,-0.1853351,0.05951514,2.426002,0.1244635,0.6781116,0.776439,0.9858168363571167,1.330488,0.1895397,0.3566231429576874,0.5436308979988098,0.4488492,2.51332,2.064471,0.4906243,1.315995,8.222371101379395,0.1364706,0.54,0.04,0.16344256699085236,0.29066717624664307,0.1459228,0.0472103,0.008583691,0.487069,0.5737399458885193,0.01662911,-1.437956,0.3115201,0.1973484,-0.02176554873585701,-0.09564655,0.4818569
0.0,0.001102249138057232,-0.0027652718126773834,0.0,0.0,0.0007104296237230301,0.0017024592962116003,-3.5660341382026672e-06,0.00015243887901306152,0.0,0.0,0.0004090331494808197,0.0,0.0,-0.00030443910509347916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008478248491883278,0.0,-6.488524377346039e-05,0.0,0.00359300896525383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004435889422893524,0.0,0.0,0.00023414473980665207,0.00025061704218387604,0.0,0.0,0.0,0.0,0.0,0.07502598315477371,0.0,0.0,0.0,-0.0009971961844712496,-0.0015374617651104927,0.0,0.0,0.0,0.0,-0.0001292419619858265,0.0,0.0,0.0,0.0,4.0084123611450195e-05,0.0,0.0
0.0,0.0011392789892852306,-0.0008788928389549255,0.0,0.0,0.0007073336746543646,0.00023894640617072582,-0.00018287543207406998,0.0007612947374582291,0.0,0.0,4.031136631965637e-05,0.0,0.0,-0.00025901105254888535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010673142969608307,0.0,-2.6814639568328857e-05,0.0,0.0006470498628914356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2330710887908936e-05,0.0,0.0,0.00027791690081357956,1.8524006009101868e-05,0.0,0.0,0.0,0.0,0.0,0.05857390910387039,0.0,0.0,0.0,0.0003068156074732542,-0.0008871350437402725,0.0,0.0,0.0,0.0,-4.397472366690636e-05,0.0,0.0,0.0,0.0,-0.0004963167011737823,0.0,0.0
0.0,0.001214579213410616,0.0008019767701625824,0.0,0.0,0.0003407567273825407,-5.1468610763549805e-05,-0.00011842790991067886,0.0007058624178171158,0.0,0.0,0.0002516750246286392,0.0,0.0,0.00012976396828889847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007170401513576508,0.0,4.130229353904724e-05,0.0,-0.00023497361689805984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012429431080818176,0.0,0.0,0.00022581638768315315,0.000329749658703804,0.0,0.0,0.0,0.0,0.0,0.04649490863084793,0.0,0.0,0.0,7.039611227810383e-05,-0.0006173350848257542,0.0,0.0,0.0,0.0,-2.152053639292717e-05,0.0,0.0,0.0,0.0,-0.00043963268399238586,0.0,0.0
0.0,0.0012487559579312801,0.0003315005451440811,0.0,0.0,0.0005051970947533846,0.00012263073585927486,-0.00010113324970006943,0.00036339089274406433,0.0,0.0,0.00034102238714694977,0.0,0.0,0.0001301327720284462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023662205785512924,0.0,3.436580300331116e-05,0.0,-8.402764797210693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023271329700946808,0.0,0.0,2.2351741790771484e-07,0.00018756650388240814,0.0,0.0,0.0,0.0,0.0,0.039675094187259674,0.0,0.0,0.0,-4.982086829841137e-05,-0.00029879529029130936,0.0,0.0,0.0,0.0,5.3682830184698105e-05,0.0,0.0,0.0,0.0,-0.00031153857707977295,0.0,0.0
0.0,0.0012449710629880428,0.00020893476903438568,0.0,0.0,0.0002900089602917433,7.880735211074352e-05,-0.00012174807488918304,0.00012126937508583069,0.0,0.0,0.0001373589038848877,0.0,0.0,8.389260619878769e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001390380784869194,0.0,5.10532408952713e-05,0.0,0.0002690618857741356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017487071454524994,0.0,0.0,-3.869645297527313e-06,0.00031583569943904877,0.0,0.0,0.0,0.0,0.0,0.03211972862482071,0.0,0.0,0.0,-2.8425361961126328e-05,-0.0003329687751829624,0.0,0.0,0.0,0.0,5.8490317314863205e-05,0.0,0.0,0.0,0.0,-0.00010543502867221832,0.0,0.0
0.0,0.0012300708331167698,0.00036982446908950806,0.0,0.0,0.0002905172295868397,3.0004652217030525e-05,-0.0001224307343363762,3.14079225063324e-05,0.0,0.0,3.834068775177002e-05,0.0,0.0,4.3120235204696655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037242379039525986,0.0,4.949234426021576e-05,0.0,0.0003949841484427452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013368017971515656,0.0,0.0,1.169554889202118e-05,0.00040548481047153473,0.0,0.0,0.0,0.0,0.0,0.02592376619577408,0.0,0.0,0.0,-4.0626851841807365e-05,-0.0002947654575109482,0.0,0.0,0.0,0.0,6.303982809185982e-05,0.0,0.0,0.0,0.0,-7.628649473190308e-05,0.0,0.0
0.0,0.0012197052128612995,0.0004729367792606354,0.0,0.0,0.00029266299679875374,2.4783890694379807e-05,-0.00012436043471097946,6.532296538352966e-06,0.0,0.0,3.4321099519729614e-05,0.0,0.0,1.3948418200016022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005004070699214935,0.0,3.369152545928955e-05,0.0,0.00039395783096551895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012170523405075073,0.0,0.0,2.8870999813079834e-08,0.00041229091584682465,0.0,0.0,0.0,0.0,0.0,0.02149701863527298,0.0,0.0,0.0,-3.2796524465084076e-05,-0.0002752244472503662,0.0,0.0,0.0,0.0,6.766198202967644e-05,0.0,0.0,0.0,0.0,-6.440281867980957e-05,0.0,0.0
0.0,0.0012170551344752312,0.0005026701837778091,0.0,0.0,0.00025984179228544235,3.2101524993777275e-05,-0.00013453420251607895,-1.644715666770935e-06,0.0,0.0,6.0969963669776917e-05,0.0,0.0,-1.0030344128608704e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005661705508828163,0.0,1.8443912267684937e-05,0.0,0.0003798753023147583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011906586587429047,0.0,0.0,-1.825578510761261e-05,0.000389954075217247,0.0,0.0,0.0,0.0,0.0,0.018762148916721344,0.0,0.0,0.0,-1.6795238479971886e-05,-0.0002799816429615021,0.0,0.0,0.0,0.0,6.719818338751793e-05,0.0,0.0,0.0,0.0,-5.802325904369354e-05,0.0,0.0
0.0,0.0012196660973131657,0.0005085263401269913,0.0,0.0,0.0002241728361696005,3.2894546166062355e-05,-0.0001475522294640541,-5.884096026420593e-06,0.0,0.0,8.712336421012878e-05,0.0,0.0,-4.190020263195038e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005996162071824074,0.0,9.378418326377869e-06,0.0,0.00037672463804483414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011629797518253326,0.0,0.0,-3.2242853194475174e-05,0.00036980025470256805,0.0,0.0,0.0,0.0,0.0,0.01728922873735428,0.0,0.0,0.0,-4.495726898312569e-06,-0.0002843635156750679,0.0,0.0,0.0,0.0,6.319349631667137e-05,0.0,0.0,0.0,0.0,-5.3122639656066895e-05,0.0,0.0
