LLD_0,LLD_1,LLD_2,LLD_3,LLD_4,LLD_5,LLD_6,LLD_7,LLD_8,LLD_9,LLD_10,LLD_11,LLD_12,LLD_13,LLD_14,LLD_15,LLD_16,LLD_17,LLD_18,LLD_19,LLD_20,LLD_21,LLD_22,LLD_23,LLD_24,LLD_25,LLD_26,LLD_27,LLD_28,LLD_29,LLD_30,LLD_31,LLD_32,LLD_33,LLD_34,LLD_35,LLD_36,LLD_37,LLD_38,LLD_39,LLD_40,LLD_41,LLD_42,LLD_43,LLD_44,LLD_45,LLD_46,LLD_47,LLD_48,LLD_49,LLD_50,LLD_51,LLD_52,LLD_53,LLD_54,LLD_55,LLD_56,LLD_57,LLD_58,LLD_59,LLD_60,LLD_61,LLD_62,LLD_63,LLD_64
0.0,0.0008971039205789566,0.6469150185585022,0.593985,0.06766918,0.10974312573671341,0.18679511547088623,0.34729480743408203,0.1107531264424324,0.1247391,0.2325608,0.1005047932267189,0.7125242,0.5657942,0.16105565428733826,0.8319355,2.845142,0.1119048,0.67,0.03,0.1393051,0.4736842,0.1992481,0.05639098,0.012787031009793282,0.4037736,0.5285978317260742,0.001071826,-1.8530056476593018,0.4751695,0.1964691,-0.07699195,-0.02351478,1.613586,0.5977443,0.6654136,0.9382636,0.9938506484031677,1.252513,0.0671683,0.28398311138153076,0.4018395245075226,0.6013677,2.0216,1.420232,0.3211644,1.103302,7.866352558135986,0.1186364,0.38,0.03,0.13596545159816742,0.36736756563186646,0.1691729,0.05639098,0.0112782,0.4641509,0.5525736212730408,0.01370648,-1.398093,0.2567241,0.1884158,0.004629865288734436,-0.1315619,0.1060702
0.0,0.001102249138057232,0.004760753363370895,0.0,0.0,-4.0767015889286995e-05,8.234311826527119e-05,-0.00029330141842365265,0.0010901708155870438,0.0,0.0,-5.4931268095970154e-05,0.0,0.0,-0.0019782213494181633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009126616641879082,0.0,-3.795512020587921e-05,0.0,0.003800998441874981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016002729535102844,0.0,0.0,-0.00025620870292186737,0.0003702845424413681,0.0,0.0,0.0,0.0,0.0,0.06505558639764786,0.0,0.0,0.0,-0.0009306154679507017,-0.000765971839427948,0.0,0.0,0.0,0.0,-6.835954263806343e-05,0.0,0.0,0.0,0.0,-6.581097841262817e-05,0.0,0.0
0.0,0.0011392789892852306,0.0023547299206256866,0.0,0.0,-4.101055674254894e-05,0.00022723525762557983,-0.0003523370251059532,0.0011003948748111725,0.0,0.0,0.00016431696712970734,0.0,0.0,-0.0013816924765706062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008115256205201149,0.0,-2.308376133441925e-05,0.0,0.00027972646057605743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024990178644657135,0.0,0.0,0.00029656756669282913,0.00013371743261814117,0.0,0.0,0.0,0.0,0.0,0.05233270674943924,0.0,0.0,0.0,0.0003617154434323311,-0.0014446480199694633,0.0,0.0,0.0,0.0,-3.858935087919235e-06,0.0,0.0,0.0,0.0,-0.0004668496549129486,0.0,0.0
0.0,0.001214579213410616,0.0009625311940908432,0.0,0.0,4.519638605415821e-05,5.781184881925583e-05,-0.00029306579381227493,0.0008141864091157913,0.0,0.0,0.00022785551846027374,0.0,0.0,-0.0007725739851593971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000531134195625782,0.0,4.462525248527527e-05,0.0,-0.0003244355320930481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020530074834823608,0.0,0.0,0.000189206562936306,0.00023034028708934784,0.0,0.0,0.0,0.0,0.0,0.0432194247841835,0.0,0.0,0.0,4.464713856577873e-05,-0.0008512809872627258,0.0,0.0,0.0,0.0,0.00010113930329680443,0.0,0.0,0.0,0.0,-0.00042473524808883667,0.0,0.0
0.0,0.0012487559579312801,0.0007109642028808594,0.0,0.0,8.102902211248875e-05,-2.1636951714754105e-06,-0.00018664542585611343,0.0003466028720140457,0.0,0.0,0.00016630254685878754,0.0,0.0,-0.0003200722858309746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014170538634061813,0.0,-1.825392246246338e-07,0.0,-0.00010437658056616783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010770559310913086,0.0,0.0,1.2908130884170532e-06,0.00032546743750572205,0.0,0.0,0.0,0.0,0.0,0.0379658117890358,0.0,0.0,0.0,-3.429246135056019e-05,-0.00023232027888298035,0.0,0.0,0.0,0.0,-6.275204941630363e-05,0.0,0.0,0.0,0.0,-0.000369461253285408,0.0,0.0
0.0,0.0012449710629880428,0.0006755571812391281,0.0,0.0,4.804693162441254e-05,-2.794363535940647e-05,-0.00015637092292308807,0.00010138377547264099,0.0,0.0,9.975582361221313e-05,0.0,0.0,-9.066332131624222e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018211733549833298,0.0,1.9548460841178894e-05,0.0,0.0002413010224699974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.764250040054321e-05,0.0,0.0,1.078704372048378e-05,0.0003453381359577179,0.0,0.0,0.0,0.0,0.0,0.031087972223758698,0.0,0.0,0.0,-1.9293511286377907e-05,-0.00029241200536489487,0.0,0.0,0.0,0.0,-3.9410311728715897e-05,0.0,0.0,0.0,0.0,-9.432248771190643e-05,0.0,0.0
0.0,0.0012300708331167698,0.0006239376962184906,0.0,0.0,6.706430576741695e-05,-2.7738744392991066e-05,-0.00015868153423070908,3.094412386417389e-05,0.0,0.0,8.9302659034729e-05,0.0,0.0,-1.4631077647209167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003926297649741173,0.0,2.62577086687088e-05,0.0,0.00037404615432024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.768293678760529e-05,0.0,0.0,-5.09088858962059e-05,0.000298917293548584,0.0,0.0,0.0,0.0,0.0,0.025220580399036407,0.0,0.0,0.0,-5.597155541181564e-05,-0.0002162712626159191,0.0,0.0,0.0,0.0,9.504146873950958e-07,0.0,0.0,0.0,0.0,-6.629154086112976e-05,0.0,0.0
0.0,0.0012197052128612995,0.0005840081721544266,0.0,0.0,9.537744335830212e-05,-2.7581816539168358e-05,-0.00017051678150892258,1.4735385775566101e-05,0.0,0.0,9.762309491634369e-05,0.0,0.0,-3.5259872674942017e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005116984248161316,0.0,1.6849488019943237e-05,0.0,0.0003911452367901802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0422345995903015e-05,0.0,0.0,-7.112044841051102e-05,0.00032015517354011536,0.0,0.0,0.0,0.0,0.0,0.020990438759326935,0.0,0.0,0.0,-5.3763622418046e-05,-0.00020371144637465477,0.0,0.0,0.0,0.0,2.2256281226873398e-05,0.0,0.0,0.0,0.0,-5.8609992265701294e-05,0.0,0.0
0.0,0.0012170551344752312,0.0005665980279445648,0.0,0.0,0.00011579552665352821,-3.124098293483257e-05,-0.0001804037019610405,7.631257176399231e-06,0.0,0.0,0.00010440684854984283,0.0,0.0,-6.22868537902832e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005739033222198486,0.0,6.631016731262207e-06,0.0,0.0003940500319004059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4774805903434753e-05,0.0,0.0,-6.332853808999062e-05,0.0003538932651281357,0.0,0.0,0.0,0.0,0.0,0.01837915927171707,0.0,0.0,0.0,-3.298884257674217e-05,-0.00023957621306180954,0.0,0.0,0.0,0.0,3.1789299100637436e-05,0.0,0.0,0.0,0.0,-5.5655837059020996e-05,0.0,0.0
0.0,0.0012196660973131657,0.0005593039095401764,0.0,0.0,0.00012759980745613575,-3.544054925441742e-05,-0.00018510688096284866,2.166256308555603e-06,0.0,0.0,0.00010694749653339386,0.0,0.0,-5.413778126239777e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006054611876606941,0.0,1.2759119272232056e-06,0.0,0.00040111877024173737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.315057933330536e-05,0.0,0.0,-5.458015948534012e-05,0.00036921165883541107,0.0,0.0,0.0,0.0,0.0,0.016976840794086456,0.0,0.0,0.0,-1.4708377420902252e-05,-0.0002640369348227978,0.0,0.0,0.0,0.0,3.4811440855264664e-05,0.0,0.0,0.0,0.0,-5.2403658628463745e-05,0.0,0.0
0.0,0.0012242896482348442,0.000553663820028305,0.0,0.0,0.00013331999070942402,-3.821076825261116e-05,-0.00018583424389362335,-2.210959792137146e-06,0.0,0.0,0.00010716170072555542,0.0,0.0,6.51925802230835e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006219251081347466,0.0,6.686896085739136e-07,0.0,0.00040316302329301834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.638785660266876e-05,0.0,0.0,-5.062296986579895e-05,0.00036975182592868805,0.0,0.0,0.0,0.0,0.0,0.016310550272464752,0.0,0.0,0.0,-3.2836105674505234e-06,-0.00027470383793115616,0.0,0.0,0.0,0.0,3.542052581906319e-05,0.0,0.0,0.0,0.0,-4.98257577419281e-05,0.0,0.0
