LLD_0,LLD_1,LLD_2,LLD_3,LLD_4,LLD_5,LLD_6,LLD_7,LLD_8,LLD_9,LLD_10,LLD_11,LLD_12,LLD_13,LLD_14,LLD_15,LLD_16,LLD_17,LLD_18,LLD_19,LLD_20,LLD_21,LLD_22,LLD_23,LLD_24,LLD_25,LLD_26,LLD_27,LLD_28,LLD_29,LLD_30,LLD_31,LLD_32,LLD_33,LLD_34,LLD_35,LLD_36,LLD_37,LLD_38,LLD_39,LLD_40,LLD_41,LLD_42,LLD_43,LLD_44,LLD_45,LLD_46,LLD_47,LLD_48,LLD_49,LLD_50,LLD_51,LLD_52,LLD_53,LLD_54,LLD_55,LLD_56,LLD_57,LLD_58,LLD_59,LLD_60,LLD_61,LLD_62,LLD_63,LLD_64
0.0,0.0008971039205789566,0.3037727475166321,0.3108808,0.02590674,0.1009705662727356,0.13093648850917816,0.2015760838985443,0.07270874828100204,0.04944827,0.1213883,0.0923437774181366,0.3827728,0.2819608,0.0789119079709053,0.7250844,2.558898,0.191,0.47,0.03,0.1432794,0.5181347,0.2227979,0.09326425,0.020674265921115875,0.484375,0.518238365650177,0.0004885402,-1.8298554420471191,0.6922812,-0.1597621,0.03838262,-0.03508269,1.526277,0.253886,0.4818653,0.8951811,0.9892858862876892,1.087809,0.08767748,0.1833837479352951,0.32412421703338623,0.7816866,2.209611,1.427925,0.3030242,2.106298,10.533245086669922,0.2757143,1.0,0.04,0.27769774198532104,0.17871831357479095,0.09326425,0.03626943,0.01554404,0.5052083,0.5373823046684265,0.01724258,-1.350566,0.2049278,0.235018,0.01844026893377304,-0.206598,0.03171744
0.0,0.001102249138057232,0.0030180513858795166,0.0,0.0,-0.0002026634756475687,-0.00013031926937401295,-0.00019860733300447464,0.0013267192989587784,0.0,0.0,3.643892705440521e-05,0.0,0.0,-0.0022764760069549084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008703498169779778,0.0,0.00010742247104644775,0.0,0.003838363103568554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003549102693796158,0.0,0.0,0.0004160972312092781,0.0013681817799806595,0.0,0.0,0.0,0.0,0.0,0.11412931233644485,0.0,0.0,0.0,-0.0001916408073157072,-0.00234848540276289,0.0,0.0,0.0,0.0,1.3904180377721786e-05,0.0,0.0,0.0,0.0,-5.0349161028862e-05,0.0,0.0
0.0,0.0011392789892852306,0.0017322730273008347,0.0,0.0,-0.0005316648166626692,0.0001390371471643448,-0.0004231724888086319,0.0011850744485855103,0.0,0.0,0.00013585202395915985,0.0,0.0,-0.0016128523275256157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009784987196326256,0.0,-8.106231689453125e-06,0.0,0.0001904526725411415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011240877211093903,0.0,0.0,-0.0001184483990073204,1.8222257494926453e-05,0.0,0.0,0.0,0.0,0.0,0.093831367790699,0.0,0.0,0.0,-0.0004168730229139328,-0.00024848710745573044,0.0,0.0,0.0,0.0,1.9091647118330002e-05,0.0,0.0,0.0,0.0,-0.00038774311542510986,0.0,0.0
0.0,0.001214579213410616,0.0007533077150583267,0.0,0.0,-9.115692228078842e-05,7.815868593752384e-05,-0.0003285575658082962,0.0008469019085168839,0.0,0.0,9.414367377758026e-05,0.0,0.0,-0.0009305477142333984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006524892523884773,0.0,5.7911500334739685e-05,0.0,-0.0003357464447617531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001593325287103653,0.0,0.0,0.0001331050880253315,0.0001716073602437973,0.0,0.0,0.0,0.0,0.0,0.0698477104306221,0.0,0.0,0.0,0.00011628866195678711,-0.0003586485981941223,0.0,0.0,0.0,0.0,0.00018514646217226982,0.0,0.0,0.0,0.0,-0.00039036013185977936,0.0,0.0
0.0,0.0012487559579312801,0.0006354842334985733,0.0,0.0,-6.247893907129765e-05,-5.971454083919525e-05,-0.00021518301218748093,0.000344032421708107,0.0,0.0,2.9651448130607605e-05,0.0,0.0,-0.0003958931192755699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002036653459072113,0.0,-0.0001383759081363678,0.0,-0.00010561943054199219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017868541181087494,0.0,0.0,5.666026845574379e-05,0.0003946404904127121,0.0,0.0,0.0,0.0,0.0,0.05223352462053299,0.0,0.0,0.0,-8.360389620065689e-05,-0.00036214664578437805,0.0,0.0,0.0,0.0,-0.0001460541971027851,0.0,0.0,0.0,0.0,-0.00038892775774002075,0.0,0.0
0.0,0.0012449710629880428,0.0006494242697954178,0.0,0.0,-2.807890996336937e-05,-7.24338460713625e-05,-0.00017333123832941055,9.72449779510498e-05,0.0,0.0,6.495602428913116e-05,0.0,0.0,-0.00011963024735450745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000153995119035244,0.0,-0.00010674819350242615,0.0,0.00023328140377998352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013303570449352264,0.0,0.0,5.974341183900833e-05,0.00036790966987609863,0.0,0.0,0.0,0.0,0.0,0.03907112032175064,0.0,0.0,0.0,-4.5548658818006516e-05,-0.0003627939149737358,0.0,0.0,0.0,0.0,-0.00010934146121144295,0.0,0.0,0.0,0.0,-8.315034210681915e-05,0.0,0.0
0.0,0.0012300708331167698,0.0006178282201290131,0.0,0.0,1.4424091205000877e-05,-4.9219001084566116e-05,-0.0001716548576951027,3.148429095745087e-05,0.0,0.0,0.00011166185140609741,0.0,0.0,-2.3645348846912384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037944037467241287,0.0,-6.691552698612213e-05,0.0,0.00036679022014141083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010539032518863678,0.0,0.0,-0.0001027621328830719,0.0002514757215976715,0.0,0.0,0.0,0.0,0.0,0.030330367386341095,0.0,0.0,0.0,5.890382453799248e-05,-0.0003830455243587494,0.0,0.0,0.0,0.0,-4.3289270251989365e-05,0.0,0.0,0.0,0.0,-5.885399878025055e-05,0.0,0.0
0.0,0.0012197052128612995,0.000584406778216362,0.0,0.0,5.470472387969494e-05,-4.158192314207554e-05,-0.00018258672207593918,1.7287209630012512e-05,0.0,0.0,0.00013088621199131012,0.0,0.0,-5.538575351238251e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005043288692831993,0.0,-5.066022276878357e-05,0.0,0.0003891699016094208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.556673467159271e-05,0.0,0.0,-0.00014189723879098892,0.00027738697826862335,0.0,0.0,0.0,0.0,0.0,0.024622894823551178,0.0,0.0,0.0,8.77738930284977e-05,-0.000359375961124897,0.0,0.0,0.0,0.0,-1.001683995127678e-05,0.0,0.0,0.0,0.0,-5.4720789194107056e-05,0.0,0.0
0.0,0.0012170551344752312,0.0005681030452251434,0.0,0.0,8.760020136833191e-05,-4.493817687034607e-05,-0.00019094441086053848,1.0287389159202576e-05,0.0,0.0,0.00012886524200439453,0.0,0.0,-6.181187927722931e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005688583478331566,0.0,-4.071556031703949e-05,0.0,0.0003973124548792839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.166635572910309e-05,0.0,0.0,-0.00010909326374530792,0.00033766962587833405,0.0,0.0,0.0,0.0,0.0,0.02109626680612564,0.0,0.0,0.0,7.4025709182024e-05,-0.00032718386501073837,0.0,0.0,0.0,0.0,6.6622160375118256e-06,0.0,0.0,0.0,0.0,-5.4139643907547e-05,0.0,0.0
0.0,0.0012196660973131657,0.0005604773759841919,0.0,0.0,0.0001092059537768364,-4.923203960061073e-05,-0.00019328389316797256,4.390254616737366e-06,0.0,0.0,0.00011935271322727203,0.0,0.0,-4.881061613559723e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006016483530402184,0.0,-3.11974436044693e-05,0.0,0.0004076417535543442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.93566757440567e-05,0.0,0.0,-7.694540545344353e-05,0.0003698039799928665,0.0,0.0,0.0,0.0,0.0,0.019114144146442413,0.0,0.0,0.0,5.2432529628276825e-05,-0.00030783098191022873,0.0,0.0,0.0,0.0,1.4681834727525711e-05,0.0,0.0,0.0,0.0,-5.196221172809601e-05,0.0,0.0
0.0,0.0012242896482348442,0.000554332509636879,0.0,0.0,0.00012136506848037243,-5.081901326775551e-05,-0.00019159819930791855,-4.936009645462036e-07,0.0,0.0,0.00011060386896133423,0.0,0.0,6.528571248054504e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006190361455082893,0.0,-2.1295621991157532e-05,0.0,0.00041079428046941757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.811429142951965e-05,0.0,0.0,-6.0354359447956085e-05,0.00037608109414577484,0.0,0.0,0.0,0.0,0.0,0.018102146685123444,0.0,0.0,0.0,3.5624951124191284e-05,-0.000298371072858572,0.0,0.0,0.0,0.0,1.9453000277280807e-05,0.0,0.0,0.0,0.0,-4.9892812967300415e-05,0.0,0.0
0.0,0.0012287367135286331,0.0005481652915477753,0.0,0.0,0.00012779817916452885,-4.980061203241348e-05,-0.00018846523016691208,-4.759058356285095e-06,0.0,0.0,0.00010522827506065369,0.0,0.0,7.661990821361542e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006292173638939857,0.0,-1.1881813406944275e-05,0.0,0.0004020165652036667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.801370859146118e-05,0.0,0.0,-5.373125895857811e-05,0.00037190690636634827,0.0,0.0,0.0,0.0,0.0,0.017600931227207184,0.0,0.0,0.0,2.47294083237648e-05,-0.0002936427481472492,0.0,0.0,0.0,0.0,2.3588072508573532e-05,0.0,0.0,0.0,0.0,-4.782155156135559e-05,0.0,0.0
