LLD_0,LLD_1,LLD_2,LLD_3,LLD_4,LLD_5,LLD_6,LLD_7,LLD_8,LLD_9,LLD_10,LLD_11,LLD_12,LLD_13,LLD_14,LLD_15,LLD_16,LLD_17,LLD_18,LLD_19,LLD_20,LLD_21,LLD_22,LLD_23,LLD_24,LLD_25,LLD_26,LLD_27,LLD_28,LLD_29,LLD_30,LLD_31,LLD_32,LLD_33,LLD_34,LLD_35,LLD_36,LLD_37,LLD_38,LLD_39,LLD_40,LLD_41,LLD_42,LLD_43,LLD_44,LLD_45,LLD_46,LLD_47,LLD_48,LLD_49,LLD_50,LLD_51,LLD_52,LLD_53,LLD_54,LLD_55,LLD_56,LLD_57,LLD_58,LLD_59,LLD_60,LLD_61,LLD_62,LLD_63,LLD_64
0.0,0.0008971039205789566,1.0975756645202637,0.3596059,0.9507389,0.10463681071996689,0.2053193897008896,0.5261940956115723,0.19235901534557343,0.3075635,0.4937994,0.09266875684261322,1.125724,1.023933,0.3419119119644165,0.8388371,2.479477,0.1254545,0.29,0.04,0.08015481,0.453202,0.2413793,0.1182266,0.04861052334308624,0.440594,0.5438523292541504,0.009411685,-1.4914398193359375,0.2156474,-0.2091047,0.1190912,0.03185873,3.215057,0.1970443,0.7044335,0.7002963,0.9729756712913513,1.292972,0.2053672,0.36999058723449707,0.5657309293746948,0.4873135,3.415031,2.927718,0.5545416,2.134711,12.065742492675781,0.12,0.37,0.03,0.13619109988212585,0.2035379260778427,0.03448276,0.02463054,0.01477833,0.5495049,0.5497789978981018,0.01764757,-1.547396,0.3905595,0.2432959,0.0012510493397712708,-0.1591531,0.1257155
0.0,0.001102249138057232,0.005960138514637947,0.0,0.0,-0.00023683137260377407,0.00020610680803656578,-0.0002438938245177269,0.0005464218556880951,0.0,0.0,2.6075169444084167e-05,0.0,0.0,-0.001605951227247715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007201647385954857,0.0,-0.0001444648951292038,0.0,0.0032380945049226284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040817633271217346,0.0,0.0,0.0003542923368513584,0.00029313378036022186,0.0,0.0,0.0,0.0,0.0,0.12618213891983032,0.0,0.0,0.0,-0.0009314841590821743,-0.0022457921877503395,0.0,0.0,0.0,0.0,-5.579506978392601e-05,0.0,0.0,0.0,0.0,-6.063096225261688e-05,0.0,0.0
0.0,0.0011392789892852306,0.002849007025361061,0.0,0.0,-0.000336123863235116,0.00023930775932967663,-0.00027144700288772583,0.0009046364575624466,0.0,0.0,0.0001375935971736908,0.0,0.0,-0.0010546902194619179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015697116032242775,0.0,-4.5418739318847656e-05,0.0,0.001207883469760418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006061512976884842,0.0,0.0,0.0002507660537958145,-1.4018267393112183e-05,0.0,0.0,0.0,0.0,0.0,0.10757329314947128,0.0,0.0,0.0,0.00036140624433755875,-0.0003569498658180237,0.0,0.0,0.0,0.0,7.539056241512299e-07,0.0,0.0,0.0,0.0,-0.00047872215509414673,0.0,0.0
0.0,0.001214579213410616,0.0011954233050346375,0.0,0.0,-4.035048186779022e-05,5.092192441225052e-05,-0.00024809036403894424,0.0007478054612874985,0.0,0.0,9.820796549320221e-05,0.0,0.0,-0.0005022427067160606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010821567848324776,0.0,2.4668872356414795e-05,0.0,0.00017746631056070328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.816079020500183e-06,0.0,0.0,0.00022964412346482277,0.0003456678241491318,0.0,0.0,0.0,0.0,0.0,0.08211661130189896,0.0,0.0,0.0,4.4871121644973755e-05,-0.0004061879590153694,0.0,0.0,0.0,0.0,0.00011685071513056755,0.0,0.0,0.0,0.0,-0.000430060550570488,0.0,0.0
0.0,0.0012487559579312801,0.0007818285375833511,0.0,0.0,-1.5387777239084244e-05,1.5782658010721207e-05,-0.0001550121232867241,0.00035466067492961884,0.0,0.0,3.291107714176178e-05,0.0,0.0,-0.0001880088821053505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004230272024869919,0.0,0.00020760484039783478,0.0,-0.0001500425860285759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004323478788137436,0.0,0.0,1.6307458281517029e-06,0.0001636166125535965,0.0,0.0,0.0,0.0,0.0,0.05940628796815872,0.0,0.0,0.0,-3.44256404787302e-05,-0.0003525270149111748,0.0,0.0,0.0,0.0,-7.809465751051903e-05,0.0,0.0,0.0,0.0,-0.0003633778542280197,0.0,0.0
0.0,0.0012449710629880428,0.0006890427321195602,0.0,0.0,-3.2025855034589767e-06,-1.4403136447072029e-05,-0.00013878103345632553,0.00011191330850124359,0.0,0.0,6.582215428352356e-05,0.0,0.0,-4.332792013883591e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.444232374429703e-05,0.0,0.00020861998200416565,0.0,-3.748387098312378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000327305868268013,0.0,0.0,-5.158130079507828e-06,0.0003123190253973007,0.0,0.0,0.0,0.0,0.0,0.04283178597688675,0.0,0.0,0.0,-1.9374769181013107e-05,-0.00035900622606277466,0.0,0.0,0.0,0.0,-5.229795351624489e-05,0.0,0.0,0.0,0.0,-9.647384285926819e-05,0.0,0.0
0.0,0.0012300708331167698,0.0006235279142856598,0.0,0.0,3.155670128762722e-05,-2.119573764503002e-05,-0.00014463253319263458,3.063119947910309e-05,0.0,0.0,0.00011124834418296814,0.0,0.0,-2.4652108550071716e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00033275503665208817,0.0,0.00016573630273342133,0.0,0.00011729169636964798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002354048192501068,0.0,0.0,2.5116372853517532e-05,0.000423697754740715,0.0,0.0,0.0,0.0,0.0,0.032394953072071075,0.0,0.0,0.0,-5.585653707385063e-05,-0.0003660609945654869,0.0,0.0,0.0,0.0,-7.2070397436618805e-06,0.0,0.0,0.0,0.0,-6.788782775402069e-05,0.0,0.0
0.0,0.0012197052128612995,0.0005812067538499832,0.0,0.0,6.798212416470051e-05,-2.313125878572464e-05,-0.0001566726714372635,9.65408980846405e-06,0.0,0.0,0.0001302119344472885,0.0,0.0,-2.5266781449317932e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004782136529684067,0.0,0.00011794827878475189,0.0,0.0002437913790345192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002142060548067093,0.0,0.0,1.4717690646648407e-05,0.00042774714529514313,0.0,0.0,0.0,0.0,0.0,0.025947250425815582,0.0,0.0,0.0,-5.3600408136844635e-05,-0.00034276489168405533,0.0,0.0,0.0,0.0,1.6295816749334335e-05,0.0,0.0,0.0,0.0,-5.947239696979523e-05,0.0,0.0
0.0,0.0012170551344752312,0.0005638059228658676,0.0,0.0,9.682704694569111e-05,-2.6729190722107887e-05,-0.00016799475997686386,2.084299921989441e-06,0.0,0.0,0.00012836046516895294,0.0,0.0,-7.743947207927704e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005509806796908379,0.0,7.753260433673859e-05,0.0,0.00035206694155931473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021573714911937714,0.0,0.0,-8.977018296718597e-06,0.0003960728645324707,0.0,0.0,0.0,0.0,0.0,0.022038109600543976,0.0,0.0,0.0,-3.286194987595081e-05,-0.0003179013729095459,0.0,0.0,0.0,0.0,2.7150381356477737e-05,0.0,0.0,0.0,0.0,-5.6002289056777954e-05,0.0,0.0
0.0,0.0012196660973131657,0.0005570445209741592,0.0,0.0,0.00011523370631039143,-3.0841678380966187e-05,-0.00017537269741296768,-2.5779008865356445e-06,0.0,0.0,0.00011909566819667816,0.0,0.0,-7.115304470062256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000588136725127697,0.0,4.990212619304657e-05,0.0,0.00042947661131620407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021149776875972748,0.0,0.0,-2.761511132121086e-05,0.0003700181841850281,0.0,0.0,0.0,0.0,0.0,0.01982150226831436,0.0,0.0,0.0,-1.4626886695623398e-05,-0.0003032442182302475,0.0,0.0,0.0,0.0,3.1095463782548904e-05,0.0,0.0,0.0,0.0,-5.250424146652222e-05,0.0,0.0
