LLD_0,LLD_1,LLD_2,LLD_3,LLD_4,LLD_5,LLD_6,LLD_7,LLD_8,LLD_9,LLD_10,LLD_11,LLD_12,LLD_13,LLD_14,LLD_15,LLD_16,LLD_17,LLD_18,LLD_19,LLD_20,LLD_21,LLD_22,LLD_23,LLD_24,LLD_25,LLD_26,LLD_27,LLD_28,LLD_29,LLD_30,LLD_31,LLD_32,LLD_33,LLD_34,LLD_35,LLD_36,LLD_37,LLD_38,LLD_39,LLD_40,LLD_41,LLD_42,LLD_43,LLD_44,LLD_45,LLD_46,LLD_47,LLD_48,LLD_49,LLD_50,LLD_51,LLD_52,LLD_53,LLD_54,LLD_55,LLD_56,LLD_57,LLD_58,LLD_59,LLD_60,LLD_61,LLD_62,LLD_63,LLD_64
0.0,0.0008971039205789566,1.350310206413269,0.2409091,0.009090909,0.11358986794948578,0.23552055656909943,0.4605494737625122,0.12633948028087616,0.1722296,0.2948557,0.08927968144416809,1.348383,1.255904,0.27623453736305237,1.266745,5.094045,0.2022222,0.62,0.04,0.1873664,0.4272727,0.1,0.04090909,0.014755811542272568,0.4611872,0.5230833888053894,0.001291482,-1.9506089687347412,0.5629746,0.3964579,-0.07212305,-0.1646912,3.206681,0.1909091,0.7545455,0.903141,1.0044938325881958,1.361462,0.1563916,0.31884899735450745,0.4883148968219757,0.5065496,3.31234,2.80579,0.6011074,1.724784,9.598763465881348,0.1733333,0.65,0.03,0.18943092226982117,0.21291229128837585,0.1136364,0.01818182,0.009090909,0.4383562,0.5658084154129028,0.01717863,-1.548545,0.3843338,0.2759143,0.011384576559066772,-0.213063,0.1209382
0.0,0.001102249138057232,0.005989639088511467,0.0,0.0,0.000602284912019968,0.00043703499250113964,-0.00027597416192293167,0.0009895190596580505,0.0,0.0,0.0001428220421075821,0.0,0.0,-0.001707068644464016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009021023288369179,0.0,3.217719495296478e-05,0.0,0.0035132267512381077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007010195404291153,0.0,0.0,-8.286209776997566e-05,0.00013657286763191223,0.0,0.0,0.0,0.0,0.0,0.10249505192041397,0.0,0.0,0.0,-0.0009810128249228,-0.002193877473473549,0.0,0.0,0.0,0.0,-0.0001131715252995491,0.0,0.0,0.0,0.0,-6.609782576560974e-05,0.0,0.0
0.0,0.0011392789892852306,0.002943728119134903,0.0,0.0,0.00025455583818256855,0.00024585728533566,-0.0002993745729327202,0.0010642874985933304,0.0,0.0,0.00011930614709854126,0.0,0.0,-0.001150781288743019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008532050997018814,0.0,-1.5094876289367676e-05,0.0,0.0007623941637575626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00043939054012298584,0.0,0.0,0.00031801220029592514,9.633786976337433e-05,0.0,0.0,0.0,0.0,0.0,0.0814909115433693,0.0,0.0,0.0,0.00021981820464134216,-0.00040344707667827606,0.0,0.0,0.0,0.0,-2.7928035706281662e-05,0.0,0.0,0.0,0.0,-0.00043451227247714996,0.0,0.0
0.0,0.001214579213410616,0.0012999437749385834,0.0,0.0,0.00014716689474880695,3.970414400100708e-05,-0.00026459433138370514,0.0008010528981685638,0.0,0.0,5.7348981499671936e-05,0.0,0.0,-0.0005908524617552757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005614226683974266,0.0,5.17331063747406e-05,0.0,-0.00019556283950805664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030781514942646027,0.0,0.0,0.00020908936858177185,0.0002910736948251724,0.0,0.0,0.0,0.0,0.0,0.06064549833536148,0.0,0.0,0.0,9.146006777882576e-05,-0.00042561907321214676,0.0,0.0,0.0,0.0,2.5177840143442154e-05,0.0,0.0,0.0,0.0,-0.0004105363041162491,0.0,0.0
0.0,0.0012487559579312801,0.0008026808500289917,0.0,0.0,0.00024135480634868145,4.294468089938164e-05,-0.00016603246331214905,0.00034784339368343353,0.0,0.0,1.383945345878601e-06,0.0,0.0,-0.00023178104311227798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015716999769210815,0.0,-7.403083145618439e-05,0.0,-7.186643779277802e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.644373595714569e-05,0.0,0.0,-2.1797604858875275e-06,0.0002441834658384323,0.0,0.0,0.0,0.0,0.0,0.04715723544359207,0.0,0.0,0.0,-6.240350194275379e-05,-0.00034821778535842896,0.0,0.0,0.0,0.0,1.0009389370679855e-05,0.0,0.0,0.0,0.0,-0.00038013607263565063,0.0,0.0
0.0,0.0012449710629880428,0.0006831660866737366,0.0,0.0,0.00013549416325986385,5.9371814131736755e-06,-0.0001447182148694992,0.00010320544242858887,0.0,0.0,5.737133324146271e-05,0.0,0.0,-5.863979458808899e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001750970259308815,0.0,-4.7888606786727905e-05,0.0,0.00027919886633753777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.248934030532837e-05,0.0,0.0,1.7601996660232544e-06,0.00032573379576206207,0.0,0.0,0.0,0.0,0.0,0.036364562809467316,0.0,0.0,0.0,-3.566849045455456e-05,-0.0003571794368326664,0.0,0.0,0.0,0.0,2.1737534552812576e-05,0.0,0.0,0.0,0.0,-8.934363722801208e-05,0.0,0.0
0.0,0.0012300708331167698,0.00061778724193573,0.0,0.0,0.00012948643416166306,-1.1260388419032097e-05,-0.00014948006719350815,3.078952431678772e-05,0.0,0.0,0.00011506490409374237,0.0,0.0,-6.075948476791382e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003893347457051277,0.0,-2.349168062210083e-05,0.0,0.0004014214500784874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2161751985549927e-05,0.0,0.0,-2.3378059267997742e-05,0.00036132894456386566,0.0,0.0,0.0,0.0,0.0,0.028706498444080353,0.0,0.0,0.0,-2.3784814402461052e-05,-0.000359279103577137,0.0,0.0,0.0,0.0,3.9709266275167465e-05,0.0,0.0,0.0,0.0,-6.283819675445557e-05,0.0,0.0
0.0,0.0012197052128612995,0.0005779508501291275,0.0,0.0,0.00014391704462468624,-1.6127480193972588e-05,-0.00016158632934093475,1.372024416923523e-05,0.0,0.0,0.00013657845556735992,0.0,0.0,-2.573244273662567e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005098599940538406,0.0,-1.9200146198272705e-05,0.0,0.0003944346681237221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4607405066490173e-05,0.0,0.0,-3.9023347198963165e-05,0.000374549999833107,0.0,0.0,0.0,0.0,0.0,0.023500747978687286,0.0,0.0,0.0,-1.0824063792824745e-05,-0.0003361990675330162,0.0,0.0,0.0,0.0,5.0587113946676254e-05,0.0,0.0,0.0,0.0,-5.6765973567962646e-05,0.0,0.0
0.0,0.0012170551344752312,0.0005614813417196274,0.0,0.0,0.0001494470052421093,-1.9445782527327538e-05,-0.00017245206981897354,6.550922989845276e-06,0.0,0.0,0.00013311393558979034,0.0,0.0,-7.092021405696869e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005726451054215431,0.0,-1.8652528524398804e-05,0.0,0.000375138595700264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.471970558166504e-05,0.0,0.0,-4.294794052839279e-05,0.0003750678151845932,0.0,0.0,0.0,0.0,0.0,0.020268775522708893,0.0,0.0,0.0,2.2351741790771484e-08,-0.00031422777101397514,0.0,0.0,0.0,0.0,5.3880270570516586e-05,0.0,0.0,0.0,0.0,-5.492568016052246e-05,0.0,0.0
0.0,0.0012196660973131657,0.0005551166832447052,0.0,0.0,0.00014953827485442162,-2.3349188268184662e-05,-0.0001788875088095665,1.257285475730896e-06,0.0,0.0,0.00012148730456829071,0.0,0.0,-6.49038702249527e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006045093759894371,0.0,-1.6067177057266235e-05,0.0,0.0003689061850309372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4557655453681946e-05,0.0,0.0,-4.450604319572449e-05,0.00036937184631824493,0.0,0.0,0.0,0.0,0.0,0.018478788435459137,0.0,0.0,0.0,6.085727363824844e-06,-0.00030143000185489655,0.0,0.0,0.0,0.0,5.251215770840645e-05,0.0,0.0,0.0,0.0,-5.218386650085449e-05,0.0,0.0
0.0,0.0012242896482348442,0.0005505271255970001,0.0,0.0,0.00014754454605281353,-2.7084024623036385e-05,-0.00018143747001886368,-2.911314368247986e-06,0.0,0.0,0.00011116079986095428,0.0,0.0,-1.0086223483085632e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006212024018168449,0.0,-1.1060386896133423e-05,0.0,0.00036691688001155853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.027861773967743e-05,0.0,0.0,-4.616566002368927e-05,0.00036255642771720886,0.0,0.0,0.0,0.0,0.0,0.017586715519428253,0.0,0.0,0.0,8.787494152784348e-06,-0.00029491353780031204,0.0,0.0,0.0,0.0,4.9470458179712296e-05,0.0,0.0,0.0,0.0,-4.9855560064315796e-05,0.0,0.0
0.0,0.0012287367135286331,0.0005457829684019089,0.0,0.0,0.00014500669203698635,-2.9939226806163788e-05,-0.00018176715821027756,-6.476417183876038e-06,0.0,0.0,0.00010490976274013519,0.0,0.0,5.989335477352142e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006307931616902351,0.0,-5.0533562898635864e-06,0.0,0.0003611380234360695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1460076570510864e-06,0.0,0.0,-4.779640585184097e-05,0.00035706907510757446,0.0,0.0,0.0,0.0,0.0,0.017155535519123077,0.0,0.0,0.0,9.74792055785656e-06,-0.0002916324883699417,0.0,0.0,0.0,0.0,4.657311365008354e-05,0.0,0.0,0.0,0.0,-4.768930375576019e-05,0.0,0.0
