LLD_0,LLD_1,LLD_2,LLD_3,LLD_4,LLD_5,LLD_6,LLD_7,LLD_8,LLD_9,LLD_10,LLD_11,LLD_12,LLD_13,LLD_14,LLD_15,LLD_16,LLD_17,LLD_18,LLD_19,LLD_20,LLD_21,LLD_22,LLD_23,LLD_24,LLD_25,LLD_26,LLD_27,LLD_28,LLD_29,LLD_30,LLD_31,LLD_32,LLD_33,LLD_34,LLD_35,LLD_36,LLD_37,LLD_38,LLD_39,LLD_40,LLD_41,LLD_42,LLD_43,LLD_44,LLD_45,LLD_46,LLD_47,LLD_48,LLD_49,LLD_50,LLD_51,LLD_52,LLD_53,LLD_54,LLD_55,LLD_56,LLD_57,LLD_58,LLD_59,LLD_60,LLD_61,LLD_62,LLD_63,LLD_64
0.0,0.0008971039205789566,1.8436065912246704,0.4291846,0.05150215,0.11936205625534058,0.3819118142127991,0.7800058722496033,0.12526538968086243,0.2824332,0.4040369,0.08994260430335999,2.032245,1.661347,0.4068602919578552,1.507277,4.885173,0.1463636,0.38,0.03,0.1179578,0.3304721,0.1158798,0.03862661,0.0141206169500947,0.4310345,0.5330199003219604,0.007455667,-1.941864252090454,0.7138448,0.2015985,-0.1613984,-0.04141646,2.659555,0.1373391,0.4892704,0.8718933,0.990402102470398,1.214041,0.1164478,0.26984843611717224,0.41899892687797546,0.5839492,2.795805,2.211856,0.4140624,2.123333,12.040287017822266,0.1142857,0.42,0.03,0.1425294280052185,0.2022552788257599,0.05579399,0.01287554,0.008583691,0.4956897,0.5650822520256042,0.01680972,-1.516747,0.3979405,0.2381296,-0.020152490586042404,-0.1472529,0.1840371
0.0,0.001102249138057232,0.004657158628106117,0.0,0.0,0.0007786131463944912,0.001448596129193902,-7.869116961956024e-05,0.0009965132921934128,0.0,0.0,0.0006495974957942963,0.0,0.0,-0.0015198169276118279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009055100381374359,0.0,-8.215382695198059e-05,0.0,0.0035449895076453686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031580589711666107,0.0,0.0,-0.00027478719130158424,0.00025937706232070923,0.0,0.0,0.0,0.0,0.0,0.12602263689041138,0.0,0.0,0.0,-0.0009537891019135714,-0.0022523486986756325,0.0,0.0,0.0,0.0,-0.00011131493374705315,0.0,0.0,0.0,0.0,3.0297785997390747e-05,0.0,0.0
0.0,0.0011392789892852306,0.0026808734983205795,0.0,0.0,0.0006632753647863865,0.00020968960598111153,-0.00019425712525844574,0.0010667946189641953,0.0,0.0,0.00021037645637989044,0.0,0.0,-0.0009724469855427742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008397595956921577,0.0,-2.9530376195907593e-05,0.0,0.000717618502676487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014889799058437347,0.0,0.0,0.00027005095034837723,0.00013866834342479706,0.0,0.0,0.0,0.0,0.0,0.10740787535905838,0.0,0.0,0.0,0.000351807102560997,-0.00035081896930933,0.0,0.0,0.0,0.0,-2.651987597346306e-05,0.0,0.0,0.0,0.0,-0.0004980862140655518,0.0,0.0
0.0,0.001214579213410616,0.0014205779880285263,0.0,0.0,0.000317511148750782,-1.567881554365158e-05,-0.00018720701336860657,0.0008019544184207916,0.0,0.0,0.0002004280686378479,0.0,0.0,-0.00041999202221632004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005516521632671356,0.0,3.888458013534546e-05,0.0,-0.00021152477711439133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017061643302440643,0.0,0.0,0.00018073711544275284,0.000242648646235466,0.0,0.0,0.0,0.0,0.0,0.08194912225008011,0.0,0.0,0.0,5.1064882427453995e-05,-0.00040359795093536377,0.0,0.0,0.0,0.0,2.9406044632196426e-05,0.0,0.0,0.0,0.0,-0.00044024549424648285,0.0,0.0
0.0,0.0012487559579312801,0.0007877666503190994,0.0,0.0,0.0005084443837404251,0.00012080837041139603,-0.00012099649757146835,0.0003477558493614197,0.0,0.0,0.00045170821249485016,0.0,0.0,-0.00014687608927488327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015217997133731842,0.0,5.9526413679122925e-05,0.0,-7.698824629187584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016131438314914703,0.0,0.0,4.881527274847031e-06,0.0003098435699939728,0.0,0.0,0.0,0.0,0.0,0.059304364025592804,0.0,0.0,0.0,-3.819027915596962e-05,-0.0003530946560204029,0.0,0.0,0.0,0.0,6.0140155255794525e-06,0.0,0.0,0.0,0.0,-0.00031564757227897644,0.0,0.0
0.0,0.0012449710629880428,0.0006335116922855377,0.0,0.0,0.00029260735027492046,6.868131458759308e-05,-0.0001228703185915947,0.00010307878255844116,0.0,0.0,0.0001773294061422348,0.0,0.0,-2.8940849006175995e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017736293375492096,0.0,7.397681474685669e-05,0.0,0.00027508102357387543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011952407658100128,0.0,0.0,1.5655532479286194e-05,0.000341000035405159,0.0,0.0,0.0,0.0,0.0,0.04277799278497696,0.0,0.0,0.0,-2.1598301827907562e-05,-0.0003592381253838539,0.0,0.0,0.0,0.0,1.8374528735876083e-05,0.0,0.0,0.0,0.0,-0.00010510534048080444,0.0,0.0
0.0,0.0012300708331167698,0.0005900505930185318,0.0,0.0,0.0002830754965543747,2.177269198000431e-05,-0.0001300843432545662,3.0798837542533875e-05,0.0,0.0,1.66185200214386e-05,0.0,0.0,9.480863809585571e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000390397384762764,0.0,6.640516221523285e-05,0.0,0.00039884820580482483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.622052311897278e-05,0.0,0.0,-6.061047315597534e-05,0.00031053274869918823,0.0,0.0,0.0,0.0,0.0,0.03236681967973709,0.0,0.0,0.0,-5.2511924877762794e-05,-0.00036697089672088623,0.0,0.0,0.0,0.0,3.7579331547021866e-05,0.0,0.0,0.0,0.0,-7.582642138004303e-05,0.0,0.0
0.0,0.0012197052128612995,0.000565769150853157,0.0,0.0,0.00028219795785844326,1.2417323887348175e-05,-0.0001400969922542572,1.3789162039756775e-05,0.0,0.0,5.045905709266663e-06,0.0,0.0,-2.4065375328063965e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005104513838887215,0.0,4.595145583152771e-05,0.0,0.00039423443377017975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.704327046871185e-05,0.0,0.0,-8.29724594950676e-05,0.0003304053097963333,0.0,0.0,0.0,0.0,0.0,0.025930382311344147,0.0,0.0,0.0,-4.894542507827282e-05,-0.0003436482511460781,0.0,0.0,0.0,0.0,4.902435466647148e-05,0.0,0.0,0.0,0.0,-6.411038339138031e-05,0.0,0.0
0.0,0.0012170551344752312,0.0005540214478969574,0.0,0.0,0.0002511134371161461,1.420942135155201e-05,-0.00015216786414384842,6.629154086112976e-06,0.0,0.0,4.8119574785232544e-05,0.0,0.0,-8.252449333667755e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005730492994189262,0.0,2.703629434108734e-05,0.0,0.00037699658423662186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.272752165794373e-05,0.0,0.0,-7.088854908943176e-05,0.00035784393548965454,0.0,0.0,0.0,0.0,0.0,0.022026486694812775,0.0,0.0,0.0,-2.9254239052534103e-05,-0.0003183954395353794,0.0,0.0,0.0,0.0,5.2665825933218e-05,0.0,0.0,0.0,0.0,-5.790218710899353e-05,0.0,0.0
0.0,0.0012196660973131657,0.0005490053445100784,0.0,0.0,0.00021794508211314678,1.266435720026493e-05,-0.00016262754797935486,1.3187527656555176e-06,0.0,0.0,9.199418127536774e-05,0.0,0.0,-7.630325853824615e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006048129871487617,0.0,1.5268102288246155e-05,0.0,0.0003719795495271683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.059106767177582e-05,0.0,0.0,-5.8307312428951263e-05,0.00036918558180332184,0.0,0.0,0.0,0.0,0.0,0.019812919199466705,0.0,0.0,0.0,-1.2349104508757591e-05,-0.0003034914843738079,0.0,0.0,0.0,0.0,5.1532406359910965e-05,0.0,0.0,0.0,0.0,-5.308911204338074e-05,0.0,0.0
